grp,sp,Aud,Reach1+,Reach3+,Reach5+,Reach7+,Reach9+,Reach12+,Reach15+,year,new_reg,after_1m,after_2m,after_3m,after_4m,after_5m,after_6m,Month_01월,Month_02월,Month_03월,Month_04월,Month_05월,Month_06월,Month_07월,Month_08월,Month_09월,Month_10월,Month_11월,Month_12월,ad_id_남20대,ad_id_남30대,ad_id_남40대,ad_id_남50대,ad_id_남60대,ad_id_여20대,ad_id_여30대,ad_id_여40대,ad_id_여50대,ad_id_여60대,log_0,log_1,log_2,log_3,log_4,log_5,log_6,ZSCORE
89,434,2206888,32.8,11.6,5.6,3.1,1.7,0.4,0.3,2019.0,1.0,0.0,2.0,3.0,6.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,1.9459101490553128,1.0986122886681098,1.0986122886681098,0.10180867266315388
17,434,308396,9.7,2.2,0.5,0.5,0.0,0.0,0.0,2019.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,-0.7466395128182357
50,434,980922,20.8,5.9,3.3,1.6,0.7,0.7,0.0,2019.0,9.0,0.0,9.0,11.0,27.0,15.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.302585092994046,0.0,2.302585092994046,2.4849066497880004,3.332204510175204,2.772588722239781,2.19722457733622,-0.3577674278059322
88,434,1908059,35.8,10.6,5.2,2.1,1.2,0.4,0.0,2019.0,18.0,0.0,51.0,18.0,57.0,24.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9444389791664403,0.0,3.951243718581428,2.9444389791664403,4.060443010546419,3.218875824868201,3.258096538021482,0.09002467008702345
97,434,1935229,36.7,12.6,5.3,2.5,1.7,1.1,0.3,2019.0,17.0,0.0,27.0,7.0,43.0,25.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8903717578961645,0.0,3.332204510175204,2.079441541679836,3.7841896339182615,3.258096538021482,2.8903717578961645,0.19608069327219715
70,434,1417966,30.8,9.1,2.9,1.4,0.8,0.0,0.0,2019.0,7.0,4.0,18.0,9.0,15.0,13.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.079441541679836,1.6094379124341005,2.9444389791664403,2.302585092994046,2.772588722239781,2.6390573296152584,2.7080502011022096,-0.12208737628332395
30,123,502911,16.4,4.5,0.4,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.5934474793285404
44,123,837901,24.9,4.4,1.2,0.5,0.0,0.0,0.0,2019.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.6094379124341005,1.3862943611198906,1.3862943611198906,1.6094379124341005,1.6094379124341005,1.6094379124341005,-0.4284714432627145
77,123,1626994,33.0,10.0,4.0,2.1,0.5,0.1,0.1,2019.0,1.0,8.0,7.0,18.0,13.0,7.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,2.19722457733622,2.079441541679836,2.9444389791664403,2.6390573296152584,2.079441541679836,2.19722457733622,-0.03959935825041107
100,123,2004966,36.2,13.3,6.1,2.1,1.4,0.7,0.5,2019.0,0.0,10.0,5.0,7.0,5.0,7.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.3978952727983707,1.791759469228055,2.079441541679836,1.791759469228055,2.079441541679836,1.6094379124341005,0.2314327010005884
64,123,1564200,24.5,8.9,2.9,1.6,0.7,0.5,0.3,2019.0,0.0,2.0,3.0,6.0,2.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,1.3862943611198906,1.9459101490553128,1.0986122886681098,1.0986122886681098,1.3862943611198906,-0.1927913917401064
18,123,314359,7.1,2.4,1.7,0.4,0.0,0.0,0.0,2019.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,-0.7348555102421053
24,123,461953,15.8,1.6,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,9.0,11.0,27.0,15.0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.302585092994046,2.4849066497880004,3.332204510175204,2.772588722239781,2.19722457733622,1.9459101490553128,-0.6641514947853229
56,123,1214452,26.6,7.3,2.8,0.6,0.6,0.0,0.0,2019.0,0.0,51.0,18.0,57.0,24.0,25.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3.951243718581428,2.9444389791664403,4.060443010546419,3.218875824868201,3.258096538021482,2.6390573296152584,-0.2870634123491497
74,123,1467765,33.2,9.3,3.9,1.7,0.8,0.0,0.0,2019.0,0.0,27.0,7.0,43.0,25.0,17.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.332204510175204,2.079441541679836,3.7841896339182615,3.258096538021482,2.8903717578961645,3.2958368660043287,-0.07495136597880231
57,123,1183342,21.8,6.4,2.4,1.8,1.5,0.7,0.3,2019.0,4.0,18.0,9.0,15.0,13.0,14.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6094379124341005,2.9444389791664403,2.302585092994046,2.772588722239781,2.6390573296152584,2.7080502011022096,2.4849066497880004,-0.2752794097730193
11,42,179877,8.0,0.5,0.3,0.0,0.0,0.0,0.0,2019.0,5.0,1.0,5.0,5.0,9.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.791759469228055,0.6931471805599453,1.791759469228055,1.791759469228055,2.302585092994046,0.6931471805599453,0.0,-0.8173435282750182
14,42,265219,8.7,1.4,0.0,0.0,0.0,0.0,0.0,2019.0,30.0,40.0,35.0,37.0,36.0,13.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4339872044851463,3.7135720667043084,3.58351893845611,3.6375861597263857,3.610917912644224,2.6390573296152584,2.19722457733622,-0.7819915205466269
34,42,732272,21.0,3.6,0.6,0.3,0.0,0.0,0.0,2019.0,48.0,56.0,67.0,58.0,55.0,33.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8918202981106265,4.043051267834549,4.219507705176107,4.07753744390572,4.02535169073515,3.5263605246161616,2.3978952727983707,-0.5463114690240187
42,42,849885,22.2,4.5,1.8,0.6,0.2,0.0,0.0,2019.0,46.0,29.0,42.0,35.0,36.0,32.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8501476017100575,3.4011973816621555,3.7612001156935615,3.58351893845611,3.610917912644224,3.49650756146648,2.5649493574615367,-0.4520394484149754
28,42,710705,16.0,3.5,0.8,0.0,0.0,0.0,0.0,2019.0,15.0,18.0,20.0,16.0,25.0,8.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.772588722239781,2.9444389791664403,3.0445224377234235,2.8332133440562166,3.258096538021482,2.19722457733622,1.0986122886681098,-0.6170154844808012
5,42,90941,3.3,0.8,0.0,0.0,0.0,0.0,0.0,2019.0,20.0,14.0,20.0,21.0,14.0,11.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0445224377234235,2.7080502011022096,3.0445224377234235,3.0910424533583165,2.7080502011022096,2.4849066497880004,2.3978952727983707,-0.8880475437318006
7,42,135262,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,85.0,96.0,97.0,75.0,82.0,72.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4543472962535064,4.574710978503383,4.584967478670572,4.330733340286331,4.418840607796597,4.290459441148391,2.9444389791664403,-0.8644795385795399
18,42,397555,12.7,1.9,0.4,0.0,0.0,0.0,0.0,2019.0,109.0,111.0,151.0,116.0,99.0,85.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.700480365792417,4.718498871295094,5.0238805208462765,4.762173934797756,4.605170185988092,4.4543472962535064,3.0445224377234235,-0.7348555102421053
35,42,695176,17.2,3.7,1.4,0.7,0.3,0.0,0.0,2019.0,97.0,77.0,84.0,74.0,85.0,47.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.584967478670572,4.356708826689592,4.442651256490317,4.31748811353631,4.4543472962535064,3.8712010109078916,2.8903717578961645,-0.5345274664478883
19,42,399253,12.5,1.7,0.3,0.0,0.0,0.0,0.0,2019.0,33.0,42.0,39.0,46.0,33.0,29.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5263605246161616,3.7612001156935615,3.688879454113936,3.8501476017100575,3.5263605246161616,3.4011973816621555,2.3978952727983707,-0.7230715076659749
57,628,947118,21.4,6.8,3.7,2.3,1.5,0.4,0.0,2019.0,1.0,5.0,5.0,9.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453,1.791759469228055,1.791759469228055,2.302585092994046,0.6931471805599453,0.0,0.0,-0.2752794097730193
139,628,2601962,43.6,17.2,8.8,6.3,1.7,1.0,0.5,2019.0,40.0,35.0,37.0,36.0,13.0,8.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7135720667043084,3.58351893845611,3.6375861597263857,3.610917912644224,2.6390573296152584,2.19722457733622,1.791759469228055,0.6910088014696744
153,628,3214623,47.7,20.7,10.8,4.8,3.0,1.8,0.6,2019.0,56.0,67.0,58.0,55.0,33.0,10.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.043051267834549,4.219507705176107,4.07753744390572,4.02535169073515,3.5263605246161616,2.3978952727983707,1.6094379124341005,0.8559848375355001
143,628,2843778,43.4,18.0,8.0,5.6,3.2,1.7,0.8,2019.0,29.0,42.0,35.0,36.0,32.0,12.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4011973816621555,3.7612001156935615,3.58351893845611,3.610917912644224,3.49650756146648,2.5649493574615367,1.3862943611198906,0.7381448117741961
68,628,1694587,26.4,8.5,3.5,2.2,1.4,0.4,0.3,2019.0,18.0,20.0,16.0,25.0,8.0,2.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9444389791664403,3.0445224377234235,2.8332133440562166,3.258096538021482,2.19722457733622,1.0986122886681098,1.791759469228055,-0.14565538143558476
23,628,404542,12.7,2.2,0.5,0.5,0.1,0.0,0.0,2019.0,14.0,20.0,21.0,14.0,11.0,10.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7080502011022096,3.0445224377234235,3.0910424533583165,2.7080502011022096,2.4849066497880004,2.3978952727983707,0.6931471805599453,-0.6759354973614533
51,628,989136,20.8,6.0,2.7,2.0,0.5,0.0,0.0,2019.0,96.0,97.0,75.0,82.0,72.0,18.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.574710978503383,4.584967478670572,4.330733340286331,4.418840607796597,4.290459441148391,2.9444389791664403,2.4849066497880004,-0.3459834252298017
127,628,2737262,41.7,18.5,7.6,4.6,2.4,0.9,0.4,2019.0,111.0,151.0,116.0,99.0,85.0,20.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.718498871295094,5.0238805208462765,4.762173934797756,4.605170185988092,4.4543472962535064,3.0445224377234235,2.19722457733622,0.5496007705561095
91,628,1829079,38.6,13.4,4.6,0.8,0.5,0.1,0.0,2019.0,77.0,84.0,74.0,85.0,47.0,17.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.356708826689592,4.442651256490317,4.31748811353631,4.4543472962535064,3.8712010109078916,2.8903717578961645,2.6390573296152584,0.12537667781541467
69,628,1414738,29.2,7.5,3.3,1.4,0.6,0.6,0.6,2019.0,42.0,39.0,46.0,33.0,29.0,10.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7612001156935615,3.688879454113936,3.8501476017100575,3.5263605246161616,3.4011973816621555,2.3978952727983707,2.4849066497880004,-0.13387137885945435
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,5.0,6.0,3.0,5.0,4.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.791759469228055,1.9459101490553128,1.3862943611198906,1.791759469228055,1.6094379124341005,1.3862943611198906,1.791759469228055,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,22.0,25.0,15.0,11.0,9.0,17.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1354942159291497,3.258096538021482,2.772588722239781,2.4849066497880004,2.302585092994046,2.8903717578961645,2.8332133440562166,-0.9469675566124528
0,2,13175,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,11.0,13.0,12.0,6.0,15.0,14.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.4849066497880004,2.6390573296152584,2.5649493574615367,1.9459101490553128,2.772588722239781,2.7080502011022096,2.302585092994046,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,8.0,3.0,5.0,2.0,4.0,9.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.19722457733622,1.3862943611198906,1.791759469228055,1.0986122886681098,1.6094379124341005,2.302585092994046,2.079441541679836,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.3862943611198906,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,15.0,10.0,10.0,6.0,5.0,7.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.772588722239781,2.3978952727983707,2.3978952727983707,1.9459101490553128,1.791759469228055,2.079441541679836,2.19722457733622,-0.9469675566124528
0,2,6505,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,28.0,15.0,8.0,3.0,19.0,19.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.3672958299864737,2.772588722239781,2.19722457733622,1.3862943611198906,2.9957322735539913,2.9957322735539913,1.9459101490553128,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,10.0,11.0,9.0,3.0,6.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.3978952727983707,2.4849066497880004,2.302585092994046,1.3862943611198906,1.9459101490553128,1.791759469228055,1.791759469228055,-0.9469675566124528
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,4.0,1.0,4.0,3.0,1.0,7.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6094379124341005,0.6931471805599453,1.6094379124341005,1.3862943611198906,0.6931471805599453,2.079441541679836,1.0986122886681098,-0.9469675566124528
74,1310,1207117,32.6,9.5,2.6,0.8,0.4,0.3,0.3,2018.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,-0.07495136597880231
214,1310,4081752,56.2,26.8,16.5,7.6,5.7,2.9,1.9,2018.0,0.0,17.0,3.0,0.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.8903717578961645,1.3862943611198906,0.0,0.0,1.6094379124341005,1.3862943611198906,1.5748089946794552
266,1310,5639958,56.5,33.2,19.3,11.2,7.8,3.5,3.0,2018.0,0.0,22.0,12.0,2.0,1.0,8.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,2.5649493574615367,1.0986122886681098,0.6931471805599453,2.19722457733622,2.079441541679836,2.1875771286382366
286,1310,5659050,65.2,35.3,21.5,12.0,8.5,5.0,2.6,2018.0,0.0,12.0,6.0,2.0,0.0,10.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.5649493574615367,1.9459101490553128,1.0986122886681098,0.0,2.3978952727983707,1.791759469228055,2.4232571801608453
163,1310,3825624,50.2,21.6,11.8,6.5,3.7,1.4,0.6,2018.0,0.0,4.0,5.0,1.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.6094379124341005,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,0.9738248632968044
48,1310,827509,17.3,6.3,2.8,0.8,0.4,0.4,0.4,2018.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.381335432958193
148,1310,2897925,38.6,16.0,7.8,4.8,3.3,2.5,2.0,2018.0,0.0,36.0,11.0,9.0,0.0,9.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.610917912644224,2.4849066497880004,2.302585092994046,0.0,2.302585092994046,2.4849066497880004,0.7970648246548481
230,1310,4909512,52.3,28.2,14.6,7.7,5.0,2.7,1.9,2018.0,0.0,60.0,31.0,18.0,0.0,51.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.110873864173311,3.4657359027997265,2.9444389791664403,0.0,3.951243718581428,2.9444389791664403,1.7633530358975418
261,1310,5146576,54.6,30.2,17.9,11.2,6.1,4.2,2.9,2018.0,1.0,47.0,28.0,17.0,0.0,27.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6931471805599453,3.8712010109078916,3.3672958299864737,2.8903717578961645,0.0,3.332204510175204,2.079441541679836,2.1286571157575844
240,1310,4612066,56.3,25.5,14.0,8.5,5.7,3.9,2.9,2018.0,0.0,19.0,15.0,7.0,4.0,18.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.9957322735539913,2.772588722239781,2.079441541679836,1.6094379124341005,2.9444389791664403,2.302585092994046,1.881193061658846
70,681,1131153,30.5,7.6,3.8,1.6,0.9,0.3,0.0,2018.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,-0.12208737628332395
142,681,2721141,43.9,19.9,9.9,5.8,2.3,0.7,0.6,2018.0,17.0,3.0,0.0,0.0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.8903717578961645,1.3862943611198906,0.0,0.0,1.6094379124341005,1.3862943611198906,1.3862943611198906,0.7263608091980657
260,681,5491154,65.1,35.5,20.5,10.8,6.4,3.1,1.6,2018.0,22.0,12.0,2.0,1.0,8.0,7.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.1354942159291497,2.5649493574615367,1.0986122886681098,0.6931471805599453,2.19722457733622,2.079441541679836,2.9444389791664403,2.1168731131814544
223,681,4425561,63.0,31.7,17.1,7.4,5.2,1.9,0.9,2018.0,12.0,6.0,2.0,0.0,10.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5649493574615367,1.9459101490553128,1.0986122886681098,0.0,2.3978952727983707,1.791759469228055,2.079441541679836,1.680865017864629
146,681,3432921,49.3,23.6,10.5,3.1,1.2,0.7,0.3,2018.0,4.0,5.0,1.0,0.0,2.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6094379124341005,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,1.9459101490553128,0.7734968195025873
30,681,519843,14.3,2.4,1.7,0.5,0.5,0.4,0.0,2018.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,-0.5934474793285404
95,681,1869816,34.7,16.3,6.0,2.5,0.7,0.0,0.0,2018.0,36.0,11.0,9.0,0.0,9.0,11.0,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.610917912644224,2.4849066497880004,2.302585092994046,0.0,2.302585092994046,2.4849066497880004,3.332204510175204,0.17251268811993636
186,681,4004171,54.7,28.6,14.0,5.9,2.4,1.3,0.6,2018.0,60.0,31.0,18.0,0.0,51.0,18.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.110873864173311,3.4657359027997265,2.9444389791664403,0.0,3.951243718581428,2.9444389791664403,4.060443010546419,1.2448569225478037
184,681,3611726,56.9,27.4,12.2,5.8,2.3,1.3,0.3,2018.0,47.0,28.0,17.0,0.0,27.0,7.0,43.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.8712010109078916,3.3672958299864737,2.8903717578961645,0.0,3.332204510175204,2.079441541679836,3.7841896339182615,1.2212889173955428
137,681,2644239,53.0,20.1,7.9,2.5,0.9,0.1,0.1,2018.0,19.0,15.0,7.0,4.0,18.0,9.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.9957322735539913,2.772588722239781,2.079441541679836,1.6094379124341005,2.9444389791664403,2.302585092994046,2.772588722239781,0.6674407963174136
40,200,660479,23.8,5.0,0.4,0.4,0.0,0.0,0.0,2018.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,-0.4756074535672362
66,200,1270129,35.2,6.1,1.6,0.6,0.6,0.6,0.6,2018.0,3.0,0.0,0.0,4.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,0.0,0.0,1.6094379124341005,1.3862943611198906,1.3862943611198906,1.6094379124341005,-0.16922338658784558
130,200,2755629,44.2,16.1,5.9,3.4,2.7,1.4,0.7,2018.0,12.0,2.0,1.0,8.0,7.0,18.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5649493574615367,1.0986122886681098,0.6931471805599453,2.19722457733622,2.079441541679836,2.9444389791664403,2.6390573296152584,0.5849527782845008
127,200,2510408,43.5,17.0,7.9,4.0,1.7,0.8,0.8,2018.0,6.0,2.0,0.0,10.0,5.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101490553128,1.0986122886681098,0.0,2.3978952727983707,1.791759469228055,2.079441541679836,1.791759469228055,0.5496007705561095
69,200,1642088,28.2,8.2,3.8,1.9,0.9,0.2,0.2,2018.0,5.0,1.0,0.0,2.0,3.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,1.9459101490553128,1.0986122886681098,-0.13387137885945435
23,200,408575,13.4,2.8,0.4,0.0,0.0,0.0,0.0,2018.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,-0.6759354973614533
35,200,699487,18.6,3.5,1.7,0.7,0.0,0.0,0.0,2018.0,11.0,9.0,0.0,9.0,11.0,27.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,2.302585092994046,0.0,2.302585092994046,2.4849066497880004,3.332204510175204,2.772588722239781,-0.5345274664478883
89,200,1907602,35.7,13.3,3.1,1.7,0.8,0.2,0.1,2018.0,31.0,18.0,0.0,51.0,18.0,57.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.4657359027997265,2.9444389791664403,0.0,3.951243718581428,2.9444389791664403,4.060443010546419,3.218875824868201,0.10180867266315388
108,200,2134563,37.8,14.2,7.3,3.4,1.8,0.6,0.0,2018.0,28.0,17.0,0.0,27.0,7.0,43.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.3672958299864737,2.8903717578961645,0.0,3.332204510175204,2.079441541679836,3.7841896339182615,3.258096538021482,0.32570472160963165
60,200,1162374,24.9,7.4,2.5,1.5,1.1,0.6,0.5,2018.0,15.0,7.0,4.0,18.0,9.0,15.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.772588722239781,2.079441541679836,1.6094379124341005,2.9444389791664403,2.302585092994046,2.772588722239781,2.6390573296152584,-0.2399274020446281
34,594,553930,18.4,3.6,0.8,0.4,0.4,0.0,0.0,2018.0,7.0,2.0,13.0,5.0,6.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.079441541679836,1.0986122886681098,2.6390573296152584,1.791759469228055,1.9459101490553128,1.3862943611198906,1.791759469228055,-0.5463114690240187
